	cetrimide	milligram	D08AJ04, D08AJ04, A01AD11	Active	1,234.56	1	cetrimide	[All]	Creme;Spoeling;Concentraat voor mondspoeling
	cetrimide/chloorhexidine concentraat voor oplossing	milliliter	D08AC52	Active	1,234.56	1	cetrimide/chloorhexidine concentraat voor oplossing	[All]	Concentraat voor oplossing
	cetrimide/chloorhexidine oplossing voor cutaan gebruik	milliliter	D08AC52	Active	1,234.56	1	cetrimide/chloorhexidine oplossing voor cutaan gebruik	[All]	Oplossing voor cutaan gebruik
	cetrimide/lidocaine oplossing voor cutaan gebruik	milliliter	D04AB01	Active	1,234.56	1	cetrimide/lidocaine oplossing voor cutaan gebruik	[All]	Oplossing voor cutaan gebruik
	cetrorelix	milligram	H01CC02	Active	1,234.56	1	cetrorelix	[All]	Poeder voor injectievloeistof
	cetuximab	milligram	L01FE01, L01FE01	Active	1,234.56	1	cetuximab	[All]	Infusievloeistof;Infuus
	chenodeoxycholzuur	milligram	A05AA01	Active	1,234.56	1	chenodeoxycholzuur	[All]	Capsule
	chloorambucil	milligram	L01AA02	Active	1,234.56	1	chloorambucil	[All]	Filmomhulde tablet
	chlooramfenicol	milligram	S01AA01, S01AA01	Active	1,234.56	1	chlooramfenicol	[All]	Oogzalf;Oogdruppels
	chloordiazepoxide	milligram	N05BA02	Active	1,234.56	1	chloordiazepoxide	[All]	Capsule
	chloorhexidine	milligram	S01AX09, D08AC02, D08AC02, B05CA02, A01AB03, B05CA02, D08AC02, A01AB03, A01AB03, D09AA12, S01AX09	Active	1,234.56	1	chloorhexidine	[All]	Oogwassing;Creme;Oplossing voor cutaan gebruik;Blaasspoeling;Gel voor dentaal gebruik;Spoeling;Gel voor urethraal gebruik;Spray voor oromucosaal gebruik;Mondspoeling;Geimpregneerd verbandgaas;Oogdruppels
	chloorhexidine/lidocaine gel	gram	N01BB52	Active	1,234.56	1	chloorhexidine/lidocaine gel	[All]	Gel
	chloorhexidine/lidocaine zalf	gram	N01BB52	Active	1,234.56	1	chloorhexidine/lidocaine zalf	[All]	Zalf
	chloorhexidine/natriumfluoride mondspoeling	milliliter	A01AA51	Active	1,234.56	1	chloorhexidine/natriumfluoride mondspoeling	[All]	Mondspoeling
	chloormethine	milligram	L01AA05	Active	1,234.56	1	chloormethine	[All]	Gel
	chloorprocaine	milligram	N01BA04	Active	1,234.56	1	chloorprocaine	[All]	Injectievloeistof
	chloorpromazine	milligram	N05AA01, N05AA01	Active	1,234.56	1	chloorpromazine	[All]	Zetpil;Injectievloeistof
	chloorprotixeen	milligram	N05AF03	Active	1,234.56	1	chloorprotixeen	[All]	Filmomhulde tablet
	chloortalidon	milligram	C03BA04	Active	1,234.56	1	chloortalidon	[All]	Tablet
	chloorxylenol	milligram	D08AE05	Active	1,234.56	1	chloorxylenol	[All]	Concentraat voor oplossing voor cutaan gebruik
	chloralhydraat	milligram	N05CC01, N05CC01	Active	1,234.56	1	chloralhydraat	[All]	Drank;Klysma
	chloroquine	milligram	P01BA01	Active	1,234.56	1	chloroquine	[All]	Tablet
	choleravaccin	milligram	J07AE01	Active	1,234.56	1	choleravaccin	[All]	Suspensie voor oraal gebruik
	choriogonadotropine alfa	milligram	G03GA08	Active	1,234.56	1	choriogonadotropine alfa	[All]	Injectievloeistof
	choriongonadotrofine	internationale eenheid	G03GA01	Active	1,234.56	1	choriongonadotrofine	[All]	Poeder voor injectievloeistof
	ciclesonide	milligram	R03BA08	Active	1,234.56	1	ciclesonide	[All]	Aerosol
	ciclopirox	milligram	D01AE14	Active	1,234.56	1	ciclopirox	[All]	Creme
	ciclosporine	milligram	L04AD01, L04AD01, L04AD01, S01XA18, L04AD01, D05AX, S01XA18, S01XA18	Active	1,234.56	1	ciclosporine	[All]	Concentraat voor oplossing voor infusie;Drank;Capsule, zacht;Oogdruppels;Infuus;Oplossing voor cutaan gebruik;Oogdruppels, emulsie;Oogzalf
	cidofovir	milligram	J05AB12	Active	1,234.56	1	cidofovir	[All]	Concentraat voor oplossing voor infusie
	cilastatine/imipenem poeder voor oplossing voor infusie	stuk	J01DH51	Active	1,234.56	1	cilastatine/imipenem poeder voor oplossing voor infusie	[All]	Poeder voor oplossing voor infusie
	cilastatine/imipenem/relebactam poeder voor oplossing voor infusie	stuk	J01DH56	Active	1,234.56	1	cilastatine/imipenem/relebactam poeder voor oplossing voor infusie	[All]	Poeder voor oplossing voor infusie
	cilgavimab	milligram	J06BD03	Active	1,234.56	1	cilgavimab	[All]	Injectievloeistof
	cimetidine	milligram	A02BA01	Active	1,234.56	1	cimetidine	[All]	Tablet
	cinacalcet	milligram	H05BX01, H05BX01	Active	1,234.56	1	cinacalcet	[All]	Tablet;Granulaat
	cinnarizine	milligram	N07CA02	Active	1,234.56	1	cinnarizine	[All]	Tablet
	cinnarizine/chloorcyclizine tablet	stuk	N07CA52	Active	1,234.56	1	cinnarizine/chloorcyclizine tablet	[All]	Tablet
	ciprofibraat	milligram	C10AB08	Active	1,234.56	1	ciprofibraat	[All]	Tablet
	ciprofloxacine	milligram	J01MA02, J01MA02, J01MA02, V04CL	Active	1,234.56	1	ciprofloxacine	[All]	Suspensie voor oraal gebruik;Infusievloeistof;Tablet;Injectievloeistof
	cisatracurium	milligram	M03AC11, V04CL, M03AC11	Active	1,234.56	1	cisatracurium	[All]	Injectievloeistof;Injectie/infuus
	cisplatine	milligram	L01XA01, L01XA01	Active	1,234.56	1	cisplatine	[All]	Concentraat voor oplossing voor infusie;Infuus
	citalopram	milligram	N06AB04, N06AB04, N06AB04, N06AB04	Active	1,234.56	1	citalopram	[All]	Omhulde tablet;Druppels voor oraal gebruik;Tablet;Capsule
	citroenzuur	milligram	A01AD11, A09AB04, V04CX	Active	1,234.56	1	citroenzuur	[All]	Vloeistof voor oromucosaal gebruik;Poeder voor oraal gebruik;Poeder voor oplossing
	citrulline	milligram	V06DD	Active	1,234.56	1	citrulline	[All]	Capsule
	cladribine	milligram	L01BB04, L01BB04, L01BB04, L04AA40	Active	1,234.56	1	cladribine	[All]	Concentraat voor oplossing voor infusie;Injectievloeistof;Injectie/infuus;Tablet
	claritromycine	milligram	J01FA09, J01FA09, J01FA09	Active	1,234.56	1	claritromycine	[All]	Tablet;Suspensie voor oraal gebruik;Tablet met gereguleerde afgifte
	clemastine	milligram	R06AA04, R06AA04	Active	1,234.56	1	clemastine	[All]	Injectievloeistof;Tablet
	clevidipine	milligram	C08CA16	Active	1,234.56	1	clevidipine	[All]	Emulsie voor injectie
	clindamycine	milligram	J01FF01, J01FF01, J01FF01, D10AF01, G01AA10, D10AF01, J01FF01	Active	1,234.56	1	clindamycine	[All]	Capsule;Suspensie voor oraal gebruik;Injectievloeistof;Oplossing voor cutaan gebruik;Creme voor vaginaal gebruik;Gel;Infusievloeistof
	clindamycine/gentamicine poeder voor cement	gram	J01RA	Active	1,234.56	1	clindamycine/gentamicine poeder voor cement	[All]	Poeder voor cement
	clindamycine/tretinoine gel	gram	D10AF51	Active	1,234.56	1	clindamycine/tretinoine gel	[All]	Gel
	clioquinol	milligram	P01AA02, P01AA02	Active	1,234.56	1	clioquinol	[All]	Suspensie voor oraal gebruik;Capsule
	clobazam	milligram	N05BA09, N05BA09, N05BA09	Active	1,234.56	1	clobazam	[All]	Tablet;Capsule;Suspensie voor oraal gebruik
	clobetasol	milligram	D07AD01, D07AD01, D07AD01, D07AD01, D07AD01, A01AC, A01AC, A01AC	Active	1,234.56	1	clobetasol	[All]	Creme;Oplossing voor cutaan gebruik;Zalf;Schuim voor cutaan gebruik;Shampoo;Pasta voor oromucosaal gebruik;Mondspoeling;Gel voor oromucosaal gebruik
	clobetasol/erytromycine zalf	gram	D07CD01	Active	1,234.56	1	clobetasol/erytromycine zalf	[All]	Zalf
	clobetasol/salicylzuur creme	gram	D07XD	Active	1,234.56	1	clobetasol/salicylzuur creme	[All]	Creme
	clobetasol/salicylzuur zalf	gram	D07XD	Active	1,234.56	1	clobetasol/salicylzuur zalf	[All]	Zalf
	clobetason	milligram	D07AB01, D07AB01	Active	1,234.56	1	clobetason	[All]	Creme;Zalf
	clodroninezuur	milligram	M05BA02, M05BA02	Active	1,234.56	1	clodroninezuur	[All]	Omhulde tablet;Tablet
	clofarabine	milligram	L01BB06, L01BB06	Active	1,234.56	1	clofarabine	[All]	Concentraat voor oplossing voor infusie;Infuus
	clomifeen	milligram	G03GB02	Active	1,234.56	1	clomifeen	[All]	Tablet
	clomipramine	milligram	N06AA04, N06AA04	Active	1,234.56	1	clomipramine	[All]	Tablet met gereguleerde afgifte;Omhulde tablet
	clonazepam	milligram	N03AE01, N03AE01, N03AE01, N03AE01	Active	1,234.56	1	clonazepam	[All]	Concentraat voor oplossing voor injectie;Druppels voor oraal gebruik;Tablet;Klysma
	clonidine	milligram	C02AC01, N02CX02, C02AC01, N02CX02, C02AC01, C02AC01, C02AC01, C02AC01, C02AC01, V03AX	Active	1,234.56	1	clonidine	[All]	Injectievloeistof;Dragee;Tablet;Injectie/infuus;Concentraat voor oplossing voor infusie;Drank;Infusievloeistof;Suspensie voor oraal gebruik;Creme
	clopidogrel	milligram	B01AC04	Active	1,234.56	1	clopidogrel	[All]	Tablet
	clorazepinezuur	milligram	N05BA05, N05BA05	Active	1,234.56	1	clorazepinezuur	[All]	Capsule;Tablet
	clotrimazol	milligram	D01AC01, G01AF02, G01AF02, D01AC01, G01AF02	Active	1,234.56	1	clotrimazol	[All]	Creme;Creme voor vaginaal gebruik;Tablet voor vaginaal gebruik;Zalf;Capsule voor vaginaal gebruik
	clotrimazol/zinkoxide pasta voor cutaan gebruik	gram	D01AC	Active	1,234.56	1	clotrimazol/zinkoxide pasta voor cutaan gebruik	[All]	Pasta voor cutaan gebruik
	clozapine	milligram	N05AH02, N05AH02, N05AH02, N05AH02, N05AH02	Active	1,234.56	1	clozapine	[All]	Tablet;Drank;Injectievloeistof;Suspensie voor oraal gebruik;Smelttablet
	cobicistat	milligram	V03AX03	Active	1,234.56	1	cobicistat	[All]	Tablet
	cobimetinib	milligram	L01EE02	Active	1,234.56	1	cobimetinib	[All]	Tablet
	cocaine	milligram	S01HA01, N01BC01, N01BC01, N01BC01	Active	1,234.56	1	cocaine	[All]	Oogdruppels;Neusdruppels;Poeder voor lokaal gebruik;Oplossing
	cocaine/adrenaline neusdruppels	milliliter	N01BC	Active	1,234.56	1	cocaine/adrenaline neusdruppels	[All]	Neusdruppels
	cocaine/adrenaline oplossing	milliliter	N01BC	Active	1,234.56	1	cocaine/adrenaline oplossing	[All]	Oplossing
	cocaine/fenol/levomenthol oplossing	gram	N01BX	Active	1,234.56	1	cocaine/fenol/levomenthol oplossing	[All]	Oplossing
	codeine	milligram	R05DA04, R05DA04	Active	1,234.56	1	codeine	[All]	Tablet;Stroop
	coffeine	milligram	N06BC01, N06BC01, N06BC01, N06BC01	Active	1,234.56	1	coffeine	[All]	Injectievloeistof;Drank;Oplossing voor parenteraal/oraal gebruik;Tablet
	colchicine	milligram	M04AC01	Active	1,234.56	1	colchicine	[All]	Tablet
	colecalciferol	internationale eenheid	A11CC05, A11CC05, A11CC05, A11CC05	Active	1,234.56	1	colecalciferol	[All]	Tablet;Druppels voor oraal gebruik;Drank;Capsule
	colecalciferol/alendroninezuur tablet	stuk	M05BB03	Active	1,234.56	1	colecalciferol/alendroninezuur tablet	[All]	Tablet
	colecalciferol/menaquinon 7 druppels voor oraal gebruik	milliliter	A11JA	Active	1,234.56	1	colecalciferol/menaquinon 7 druppels voor oraal gebruik	[All]	Druppels voor oraal gebruik
	colesevelam	milligram	C10AC04	Active	1,234.56	1	colesevelam	[All]	Tablet
	colestyramine	gram	C10AC01, C10AC01, C10AC01, C10AC01	Active	1,234.56	1	colestyramine	[All]	Poeder voor oraal gebruik;Capsule;Tablet;Creme
	colfosceril	milligram	R07AA02	Active	1,234.56	1	colfosceril	[All]	Endotracheopulmonaire instillatie, suspensie
	colistine	internationale eenheid	J01XB01, A07AA10, J01XB01, J01XB01, A07AA10, J01XB01, J01XB01, A07AA10, A07AA10	Active	1,234.56	1	colistine	[All]	Poeder voor vernevelvloeistof;Drank;Inhalatiepoeder;Poeder voor oplossing voor infusie;Tablet;Infusievloeistof;Injectie/infuus;Capsule;Mondspoeling
	colistine/amfotericine b/tobramycine pasta voor oromucosaal gebruik	gram	A01AB	Active	1,234.56	1	colistine/amfotericine b/tobramycine pasta voor oromucosaal gebruik	[All]	Pasta voor oromucosaal gebruik
	colistine/amfotericine b/tobramycine zetpil	stuk	A07AA	Active	1,234.56	1	colistine/amfotericine b/tobramycine zetpil	[All]	Zetpil
	colistine/erytromycine poeder voor cement	stuk	J01RA	Active	1,234.56	1	colistine/erytromycine poeder voor cement	[All]	Poeder voor cement
	collagenase	milligram	D03BA02, M09AB02	Active	1,234.56	1	collagenase	[All]	Zalf;Poeder voor injectievloeistof
	conestat alfa	eenheid	B06AC04	Active	1,234.56	1	conestat alfa	[All]	Poeder voor injectievloeistof
	corifollitropine alfa	microgram	G03GA09	Active	1,234.56	1	corifollitropine alfa	[All]	Injectievloeistof
	corticoreline	microgram	V04CD04	Active	1,234.56	1	corticoreline	[All]	Poeder voor injectievloeistof
	cortison	milligram	H02AB10	Active	1,234.56	1	cortison	[All]	Tablet
	crizotinib	milligram	L01ED01	Active	1,234.56	1	crizotinib	[All]	Capsule
	cromoglicinezuur	milligram	R01AC01, S01GX01, A07EB01, R03BC01, A07EB01	Active	1,234.56	1	cromoglicinezuur	[All]	Neusspray;Oogdruppels;Granulaat;Aerosol;Drank
	cyanocobalamine	microgram	B03BA01, B03BA01, B03BA01	Active	1,234.56	1	cyanocobalamine	[All]	Injectievloeistof;Tablet;Capsule
	cyclizine	milligram	R06AE03, R06AE03	Active	1,234.56	1	cyclizine	[All]	Tablet;Zetpil
	cyclofosfamide	milligram	L01AA01, L01AA01, L01AA01	Active	1,234.56	1	cyclofosfamide	[All]	Dragee;Poeder voor injectievloeistof;Injectie/infuus
	cyclopentolaat	milligram	S01FA04	Active	1,234.56	1	cyclopentolaat	[All]	Oogdruppels
	cyproteron	milligram	G03HA01	Active	1,234.56	1	cyproteron	[All]	Tablet
	cysteine/calciumchloride/glutaminezuur/glycine/glycerofosforzuur/alanine/aspartinezuur/fenylalanine/isoleucine/kaliumacetaat/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/magnesiumacetaat/ornithine/lysine/olijfolie, gezuiverd emulsie voor infusie	milliliter	B05BA10	Active	1,234.56	1	cysteine/calciumchloride/glutaminezuur/glycine/glycerofosforzuur/alanine/aspartinezuur/fenylalanine/isoleucine/kaliumacetaat/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/magnesiumacetaat/ornithine/lysine/olijfolie, gezuiverd emulsie voor infusie	[All]	Emulsie voor infusie
	cysteine/calciumchloride/glutaminezuur/natriumchloride/glycine/glycerofosforzuur/alanine/aspartinezuur/fenylalanine/isoleucine/kaliumacetaat/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/magnesiumacetaat/ornithine/lysine/olijfolie, gezuiverd emulsie voor infusie	milliliter	B05BA10	Active	1,234.56	1	cysteine/calciumchloride/glutaminezuur/natriumchloride/glycine/glycerofosforzuur/alanine/aspartinezuur/fenylalanine/isoleucine/kaliumacetaat/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/glucose/sojaolie, gezuiverd/arginine/histidine/magnesiumacetaat/ornithine/lysine/olijfolie, gezuiverd emulsie voor infusie	[All]	Emulsie voor infusie
	cysteine/glutaminezuur/glycine/alanine/aspartinezuur/fenylalanine/isoleucine/leucine/methionine/proline/serine/threonine/tryptofaan/tyrosine/valine/arginine/lysine/histidine infusievloeistof	milliliter	B05BA01	Active	1,234.56	1	cysteine/glutaminezuur/glycine/alanine/aspartinezuur/fenylalanine/isoleucine/leucine/methionine/proline/serine/threonine/tryptofaan/tyrosine/valine/arginine/lysine/histidine infusievloeistof	[All]	Infusievloeistof
	cysteine/glutaminezuur/glycine/alanine/fenylalanine/isoleucine/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/asparagine/arginine/lysine/histidine infusievloeistof	milliliter	B05BA01	Active	1,234.56	1	cysteine/glutaminezuur/glycine/alanine/fenylalanine/isoleucine/leucine/methionine/proline/serine/taurine/threonine/tryptofaan/tyrosine/valine/asparagine/arginine/lysine/histidine infusievloeistof	[All]	Infusievloeistof
	cytarabine	milligram	L01BC01, L01BC01, L01BC01, L01BC01, L01BC01	Active	1,234.56	1	cytarabine	[All]	Injectievloeistof;Concentraat voor oplossing voor infusie;Injectie/infusieoplossing;Injectie/infuus;Injectie
	cytarabine/daunorubicine poeder voor oplossing voor infusie	stuk	L01XY01	Active	1,234.56	1	cytarabine/daunorubicine poeder voor oplossing voor infusie	[All]	Poeder voor oplossing voor infusie
	cytisinicline	milligram	N07BA04	Active	1,234.56	1	cytisinicline	[All]	Tablet
	cytomegalie-immunoglobuline	eenheid	J06BB09	Active	1,234.56	1	cytomegalie-immunoglobuline	[All]	Infusievloeistof
	dabigatran	milligram	B01AE07	Active	1,234.56	1	dabigatran	[All]	Capsule
	dabrafenib	milligram	L01EC02	Active	1,234.56	1	dabrafenib	[All]	Capsule
	dacarbazine	milligram	L01AX04, L01AX04, L01AX04	Active	1,234.56	1	dacarbazine	[All]	Poeder voor injectievloeistof;Poeder voor oplossing voor infusie;Injectie/infuus
	dacomitinib	milligram	L01EB07	Active	1,234.56	1	dacomitinib	[All]	Tablet
	dactinomycine	microgram	L01DA01	Active	1,234.56	1	dactinomycine	[All]	Poeder voor injectievloeistof
	dalbavancine	milligram	J01XA04	Active	1,234.56	1	dalbavancine	[All]	Poeder voor oplossing voor infusie
	dalteparine	internationale eenheid	B01AB04, B01AB04	Active	1,234.56	1	dalteparine	[All]	Injectievloeistof;Injectie/infuus
	damoctocog alfa pegol	internationale eenheid	B02BD02	Active	1,234.56	1	damoctocog alfa pegol	[All]	Poeder voor injectievloeistof
	danaparoide	antifactor-xa-activiteit eenheid	B01AB09	Active	1,234.56	1	danaparoide	[All]	Injectievloeistof
	danazol	milligram	G03XA01	Active	1,234.56	1	danazol	[All]	Capsule
	dantroleen	milligram	M03CA01, M03CA01, M03CA01	Active	1,234.56	1	dantroleen	[All]	Capsule;Suspensie voor oraal gebruik;Poeder voor injectievloeistof
	dapagliflozine	milligram	A10BK01	Active	1,234.56	1	dapagliflozine	[All]	Tablet
	dapoxetine	milligram	G04BX14	Active	1,234.56	1	dapoxetine	[All]	Tablet
	dapson	milligram	J04BA02	Active	1,234.56	1	dapson	[All]	Tablet
	daptomycine	milligram	J01XX09	Active	1,234.56	1	daptomycine	[All]	Poeder voor injectie/infusieoplossing
	daratumumab	milligram	L01FC01, L01FC01, L01FC01, L01FC01	Active	1,234.56	1	daratumumab	[All]	Concentraat voor oplossing voor infusie;Infuus;Injectievloeistof;Injectie/infuus
	darbepoetine alfa	microgram	B03XA02	Active	1,234.56	1	darbepoetine alfa	[All]	Injectievloeistof
	darifenacine	milligram	G04BD10	Active	1,234.56	1	darifenacine	[All]	Tablet met gereguleerde afgifte
	darolutamide	milligram	L02BB06	Active	1,234.56	1	darolutamide	[All]	Tablet
	darunavir	milligram	J05AE10, J05AE10	Active	1,234.56	1	darunavir	[All]	Suspensie voor oraal gebruik;Tablet
	darunavir/cobicistat tablet	stuk	J05AR14	Active	1,234.56	1	darunavir/cobicistat tablet	[All]	Tablet
	darvadstrocel	cellen	L04AX08	Active	1,234.56	1	darvadstrocel	[All]	Suspensie voor injectie
	dasatinib	milligram	L01EA02, L01EA02	Active	1,234.56	1	dasatinib	[All]	Tablet;Suspensie voor oraal gebruik
	daunorubicine	milligram	L01DB02, L01DB02	Active	1,234.56	1	daunorubicine	[All]	Poeder voor oplossing voor infusie;Infuus
	decitabine	milligram	L01BC08, L01BC08	Active	1,234.56	1	decitabine	[All]	Poeder voor oplossing voor infusie;Infuus
	deferasirox	milligram	V03AC03, V03AC03	Active	1,234.56	1	deferasirox	[All]	Dispergeerbare tablet;Tablet
	deferipron	milligram	V03AC02, V03AC02	Active	1,234.56	1	deferipron	[All]	Tablet;Drank
	deferoxamine	milligram	V03AC01, V03AC01, V03AC01	Active	1,234.56	1	deferoxamine	[All]	Poeder voor injectievloeistof;Injectie/infuus;Infusievloeistof
	defibrotide	milligram	B01AX01	Active	1,234.56	1	defibrotide	[All]	Concentraat voor oplossing voor infusie
	degarelix	milligram	L02BX02, L02BX02	Active	1,234.56	1	degarelix	[All]	Poeder voor injectievloeistof;Injectie
	demeclocycline	milligram	J01AA01	Active	1,234.56	1	demeclocycline	[All]	Capsule
	denosumab	milligram	M05BX04	Active	1,234.56	1	denosumab	[All]	Injectievloeistof
	desloratadine	milligram	R06AX27, R06AX27, R06AX27	Active	1,234.56	1	desloratadine	[All]	Tablet;Smelttablet;Drank
	desmopressine	microgram	H01BA02, H01BA02, H01BA02, H01BA02, H01BA02	Active	1,234.56	1	desmopressine	[All]	Neusdruppels;Injectievloeistof;Tablet;Neusspray;Lyophilisaat voor oraal gebruik
	desogestrel	microgram	G03AC09	Active	1,234.56	1	desogestrel	[All]	Omhulde tablet
	desoximetason	milligram	D07AC03, D07AC03	Active	1,234.56	1	desoximetason	[All]	Creme;Emulsie voor cutaan gebruik
	desoximetason/salicylzuur emulsie voor cutaan gebruik	gram	D07XC02	Active	1,234.56	1	desoximetason/salicylzuur emulsie voor cutaan gebruik	[All]	Emulsie voor cutaan gebruik
	dexamethason	milligram	H02AB02, S01BA01, H02AB02, S02BA06, H02AB02, H02AB02, S01BA01, A01AC02, H02AB02, H02AB02	Active	1,234.56	1	dexamethason	[All]	Tablet;Oogdruppels;Injectievloeistof;Capsule;Drank;Implantaat;Mondspoeling;Injectie/infuus;Drank/mondspoeling
	dexamethason/chlooramfenicol/polymyxine b oogdruppels	milliliter	S01CA01	Active	1,234.56	1	dexamethason/chlooramfenicol/polymyxine b oogdruppels	[All]	Oogdruppels
	dexamethason/chlooramfenicol/polymyxine b oordruppels	milliliter	S02CA06	Active	1,234.56	1	dexamethason/chlooramfenicol/polymyxine b oordruppels	[All]	Oordruppels
	dexamethason/gentamicine oogdruppels	milliliter	S01CA01	Active	1,234.56	1	dexamethason/gentamicine oogdruppels	[All]	Oogdruppels
	dexamethason/tobramycine oogdruppels	milliliter	S01CA01	Active	1,234.56	1	dexamethason/tobramycine oogdruppels	[All]	Oogdruppels
	dexamethason/tobramycine oogzalf	gram	S01CA01	Active	1,234.56	1	dexamethason/tobramycine oogzalf	[All]	Oogzalf
	dexamethason/xylometazoline neusspray	milliliter	R01AD53	Active	1,234.56	1	dexamethason/xylometazoline neusspray	[All]	Neusspray
	dexamfetamine	milligram	N06BA02, N06BA02, N06BA02, N06BA02	Active	1,234.56	1	dexamfetamine	[All]	Tablet;Capsule;Tablet met gereguleerde afgifte;Drank
	dexketoprofen	milligram	M01AE17	Active	1,234.56	1	dexketoprofen	[All]	Filmomhulde tablet
	dexmedetomidine	milligram	N05CM18, N05CM18	Active	1,234.56	1	dexmedetomidine	[All]	Concentraat voor oplossing voor infusie;Infusievloeistof
	dexrazoxaan	milligram	V03AF02	Active	1,234.56	1	dexrazoxaan	[All]	Poeder voor oplossing voor infusie
	dextran 70/hypromellose oogdruppels	milliliter	S01XA20	Active	1,234.56	1	dextran 70/hypromellose oogdruppels	[All]	Oogdruppels
	dextromethorfan	milligram	R05DA09, R05DA09	Active	1,234.56	1	dextromethorfan	[All]	Capsule met gereguleerde afgifte;Drank
	dextromethorfan/kinidine capsule	stuk	N07XX59	Active	1,234.56	1	dextromethorfan/kinidine capsule	[All]	Capsule
	dextromethorfan/kinidine tablet	stuk	N07XX59	Active	1,234.56	1	dextromethorfan/kinidine tablet	[All]	Tablet
	diazepam	milligram	N05BA01, N05BA01, N05BA01, N05BA01	Active	1,234.56	1	diazepam	[All]	Injectievloeistof;Klysma;Tablet;Drank
	diazoxide	milligram	V03AH01	Active	1,234.56	1	diazoxide	[All]	Capsule
	dichloorazijnzuur	milligram	V03AB	Active	1,234.56	1	dichloorazijnzuur	[All]	Infusievloeistof
	diclofenac	milligram	M01AB05, M01AB05, M01AB05, S01BC03, M01AB05, M01AB05, M02AA15, M01AB05, M01AB05	Active	1,234.56	1	diclofenac	[All]	Tablet met gereguleerde afgifte;Maagsapresistente tablet;Zetpil;Oogdruppels;Injectievloeistof;Omhulde tablet;Gel;Suspensie voor oraal gebruik;Capsule
	diclofenac/misoprostol tablet met gereguleerde afgifte	stuk	M01AB55	Active	1,234.56	1	diclofenac/misoprostol tablet met gereguleerde afgifte	[All]	Tablet met gereguleerde afgifte
	dienogest	milligram	G03DB08	Active	1,234.56	1	dienogest	[All]	Tablet
	difelikefalin	microgram	V03AX04	Active	1,234.56	1	difelikefalin	[All]	Injectievloeistof
	difencypron	milligram	D11AX	Active	1,234.56	1	difencypron	[All]	Oplossing voor cutaan gebruik
	diflunisal	milligram	N02BA11	Active	1,234.56	1	diflunisal	[All]	Tablet
	difterievaccin/tetanusvaccin/kinkhoestvaccin suspensie voor injectie	milliliter	J07AJ52	Active	1,234.56	1	difterievaccin/tetanusvaccin/kinkhoestvaccin suspensie voor injectie	[All]	Suspensie voor injectie
	difterievaccin/tetanusvaccin/poliomyelitisvaccin suspensie voor injectie	milliliter	J07CA01	Active	1,234.56	1	difterievaccin/tetanusvaccin/poliomyelitisvaccin suspensie voor injectie	[All]	Suspensie voor injectie
	difterievaccin/tetanusvaccin/poliomyelitisvaccin/haemophilus-influenzae-b-vaccin/kinkhoestvaccin/hepatitis-b-vaccin suspensie voor injectie	milliliter	J07CA09	Active	1,234.56	1	difterievaccin/tetanusvaccin/poliomyelitisvaccin/haemophilus-influenzae-b-vaccin/kinkhoestvaccin/hepatitis-b-vaccin suspensie voor injectie	[All]	Suspensie voor injectie
	difterievaccin/tetanusvaccin/poliomyelitisvaccin/hepatitis-b-vaccin/haemophilus-influenzae-b-vaccin/kinkhoestvaccin suspensie voor injectie	milliliter	J07CA09	Active	1,234.56	1	difterievaccin/tetanusvaccin/poliomyelitisvaccin/hepatitis-b-vaccin/haemophilus-influenzae-b-vaccin/kinkhoestvaccin suspensie voor injectie	[All]	Suspensie voor injectie
	difterievaccin/tetanusvaccin/poliomyelitisvaccin/kinkhoestvaccin suspensie voor injectie	milliliter	J07CA02	Active	1,234.56	1	difterievaccin/tetanusvaccin/poliomyelitisvaccin/kinkhoestvaccin suspensie voor injectie	[All]	Suspensie voor injectie
	digoxine	milligram	C01AA05, C01AA05, C01AA05	Active	1,234.56	1	digoxine	[All]	Injectievloeistof;Tablet;Drank
	dihydrotachysterol	milligram	A11CC02	Active	1,234.56	1	dihydrotachysterol	[All]	Tablet
	diltiazem	milligram	C08DB01, C08DB01, C08DB01, C05AE03, C05AE03	Active	1,234.56	1	diltiazem	[All]	Tablet;Tablet met gereguleerde afgifte;Capsule met gereguleerde afgifte;Creme voor rectaal gebruik;Gel voor rectaal gebruik
	dimethylfumaraat	milligram	L04AX07, L04AX07, L04AX07	Active	1,234.56	1	dimethylfumaraat	[All]	Maagsapresistente tablet;Maagsapresistente tablet met gereguleerde afgifte;Maagsapresistente capsule
	dimethylsulfoxide	milligram	M02AX03, M02AX03, G04BX13, G04BX13	Active	1,234.56	1	dimethylsulfoxide	[All]	Oplossing voor cutaan gebruik;Creme;Concentraat voor oplossing voor injectie;Blaasspoeling
